id,tanggal,co2,no2,co,benzene,toluene,pm25,humidity,temperature,created_at,updated_at,new_id,CO2i,NO2i,COi,Benzenei,Toluenei,PM25i,Checks,AQI,AQI_Range
1718353318,2024-06-14 08:21:58,410.29,23.12,0.53,0.0,2.58,46.09,70.4,32.1,2024-06-14 08:21:58,2024-06-14 08:21:58,AIR001,20.5145,28.9,6.0227272727272725,0.0,12.9,76.81666666666668,5,77.0,Moderate
1718353328,2024-06-14 08:22:08,409.98,22.17,0.55,0.0,2.49,48.58,70.2,32.1,2024-06-14 08:22:08,2024-06-14 08:22:08,AIR001,20.499,27.7125,6.25,0.0,12.450000000000001,80.96666666666667,5,81.0,Moderate
1718353338,2024-06-14 08:22:18,405.24,9.14,0.29,0.0,1.15,18.7,70.0,32.1,2024-06-14 08:22:18,2024-06-14 08:22:18,AIR001,20.262,11.425,3.295454545454545,0.0,5.749999999999999,31.166666666666668,5,31.0,Good
1718353353,2024-06-14 08:22:33,406.01,11.03,0.26,0.0,1.35,9.57,70.0,32.1,2024-06-14 08:22:33,2024-06-14 08:22:33,AIR001,20.3005,13.7875,2.954545454545454,0.0,6.75,15.95,5,20.0,Good
1718353363,2024-06-14 08:22:43,406.01,11.03,0.23,0.0,1.35,14.55,70.5,32.2,2024-06-14 08:22:43,2024-06-14 08:22:43,AIR001,20.3005,13.7875,2.6136363636363633,0.0,6.75,24.25,5,24.0,Good
1718353373,2024-06-14 08:22:53,406.05,11.13,0.24,0.0,1.36,12.89,71.0,32.3,2024-06-14 08:22:53,2024-06-14 08:22:53,AIR001,20.3025,13.9125,2.727272727272727,0.0,6.8,21.483333333333334,5,21.0,Good
1718353383,2024-06-14 08:23:03,404.84,8.19,0.28,0.0,1.04,16.21,71.0,32.5,2024-06-14 08:23:03,2024-06-14 08:23:03,AIR001,20.242,10.2375,3.181818181818182,0.0,5.2,27.016666666666666,5,27.0,Good
1718353398,2024-06-14 08:23:18,404.75,7.97,0.28,0.0,1.02,22.85,69.8,32.6,2024-06-14 08:23:18,2024-06-14 08:23:18,AIR001,20.2375,9.9625,3.181818181818182,0.0,5.1,38.083333333333336,5,38.0,Good
1718353408,2024-06-14 08:23:28,404.26,6.87,0.28,0.0,0.89,16.21,69.3,32.6,2024-06-14 08:23:28,2024-06-14 08:23:28,AIR001,20.213,8.5875,3.181818181818182,0.0,4.45,27.016666666666666,5,27.0,Good
1718353418,2024-06-14 08:23:38,404.12,6.56,0.29,0.0,0.86,21.19,70.7,32.8,2024-06-14 08:23:38,2024-06-14 08:23:38,AIR001,20.206,8.2,3.295454545454545,0.0,4.3,35.31666666666667,5,35.0,Good
1718353433,2024-06-14 08:23:53,404.18,6.68,0.28,0.0,0.87,32.81,69.6,32.9,2024-06-14 08:23:53,2024-06-14 08:23:53,AIR001,20.209,8.35,3.181818181818182,0.0,4.35,54.68333333333334,5,55.0,Moderate
1718353443,2024-06-14 08:24:03,404.35,7.07,0.28,0.0,0.92,13.72,67.6,33.1,2024-06-14 08:24:03,2024-06-14 08:24:03,AIR001,20.2175,8.8375,3.181818181818182,0.0,4.6,22.866666666666667,5,23.0,Good
1718353453,2024-06-14 08:24:13,404.59,7.61,0.29,0.0,0.98,24.51,67.9,33.3,2024-06-14 08:24:13,2024-06-14 08:24:13,AIR001,20.2295,9.5125,3.295454545454545,0.0,4.9,40.85,5,41.0,Good
1718353463,2024-06-14 08:24:23,404.65,7.75,0.29,0.0,0.99,24.51,68.1,33.4,2024-06-14 08:24:23,2024-06-14 08:24:23,AIR001,20.2325,9.6875,3.295454545454545,0.0,4.95,40.85,5,41.0,Good
1718353478,2024-06-14 08:24:38,404.44,7.27,0.28,0.0,0.94,24.51,67.9,33.6,2024-06-14 08:24:38,2024-06-14 08:24:38,AIR001,20.222,9.0875,3.181818181818182,0.0,4.7,40.85,5,41.0,Good
1718353488,2024-06-14 08:24:48,404.01,6.32,0.25,0.0,0.83,17.04,67.6,33.7,2024-06-14 08:24:48,2024-06-14 08:24:48,AIR001,20.2005,7.9,2.840909090909091,0.0,4.15,28.4,5,28.0,Good
1718353498,2024-06-14 08:24:58,409.62,21.08,0.77,0.0,2.38,56.05,66.7,33.7,2024-06-14 08:24:58,2024-06-14 08:24:58,AIR001,20.481,26.35,8.75,0.0,11.9,93.41666666666666,5,93.0,Moderate
1718353508,2024-06-14 08:25:08,406.53,12.37,0.58,0.0,1.49,51.9,66.1,33.6,2024-06-14 08:25:08,2024-06-14 08:25:08,AIR001,20.3265,15.4625,6.59090909090909,0.0,7.45,86.5,5,86.0,Moderate
1718353523,2024-06-14 08:25:23,405.42,9.56,0.58,0.0,1.19,52.73,66.2,33.5,2024-06-14 08:25:23,2024-06-14 08:25:23,AIR001,20.271,11.95,6.59090909090909,0.0,5.95,87.88333333333333,5,88.0,Moderate
1718353533,2024-06-14 08:25:33,405.67,10.18,0.6,0.0,1.26,47.75,66.3,33.5,2024-06-14 08:25:33,2024-06-14 08:25:33,AIR001,20.2835,12.725,6.8181818181818175,0.0,6.3,79.58333333333333,5,80.0,Moderate
1718353543,2024-06-14 08:25:43,405.67,10.18,0.67,0.0,1.26,57.71,65.4,33.5,2024-06-14 08:25:43,2024-06-14 08:25:43,AIR001,20.2835,12.725,7.613636363636363,0.0,6.3,96.18333333333334,5,96.0,Moderate
1718353558,2024-06-14 08:25:58,405.24,9.14,0.59,0.0,1.15,44.43,65.2,33.5,2024-06-14 08:25:58,2024-06-14 08:25:58,AIR001,20.262,11.425,6.704545454545454,0.0,5.749999999999999,74.05,5,74.0,Moderate
1718353568,2024-06-14 08:26:08,405.1,8.81,0.58,0.0,1.11,52.73,65.5,33.5,2024-06-14 08:26:08,2024-06-14 08:26:08,AIR001,20.255,11.0125,6.59090909090909,0.0,5.550000000000001,87.88333333333333,5,88.0,Moderate
1718353578,2024-06-14 08:26:18,405.34,9.39,0.58,0.0,1.17,52.73,65.1,33.5,2024-06-14 08:26:18,2024-06-14 08:26:18,AIR001,20.267,11.7375,6.59090909090909,0.0,5.85,87.88333333333333,5,88.0,Moderate
1718353588,2024-06-14 08:26:28,405.38,9.47,0.58,0.0,1.18,43.6,65.2,33.6,2024-06-14 08:26:28,2024-06-14 08:26:28,AIR001,20.269,11.837500000000002,6.59090909090909,0.0,5.9,72.66666666666667,5,73.0,Moderate
1718353603,2024-06-14 08:26:43,405.34,9.39,0.57,0.0,1.17,46.92,65.0,33.6,2024-06-14 08:26:43,2024-06-14 08:26:43,AIR001,20.267,11.7375,6.477272727272726,0.0,5.85,78.2,5,78.0,Moderate
1718353613,2024-06-14 08:26:53,405.21,9.05,0.57,0.0,1.14,52.73,64.8,33.6,2024-06-14 08:26:53,2024-06-14 08:26:53,AIR001,20.2605,11.312500000000002,6.477272727272726,0.0,5.699999999999999,87.88333333333333,5,88.0,Moderate
1718353623,2024-06-14 08:27:03,405.1,8.81,0.56,0.0,1.11,43.6,64.2,33.6,2024-06-14 08:27:03,2024-06-14 08:27:03,AIR001,20.255,11.0125,6.363636363636364,0.0,5.550000000000001,72.66666666666667,5,73.0,Moderate
1718353633,2024-06-14 08:27:13,405.21,9.05,0.56,0.0,1.14,44.43,63.8,33.5,2024-06-14 08:27:13,2024-06-14 08:27:13,AIR001,20.2605,11.312500000000002,6.363636363636364,0.0,5.699999999999999,74.05,5,74.0,Moderate
1718353648,2024-06-14 08:27:28,405.17,8.97,0.56,0.0,1.13,45.26,64.2,33.4,2024-06-14 08:27:28,2024-06-14 08:27:28,AIR001,20.2585,11.212500000000002,6.363636363636364,0.0,5.6499999999999995,75.43333333333334,5,75.0,Moderate
1718353658,2024-06-14 08:27:38,405.1,8.81,0.56,0.0,1.11,44.43,64.7,33.4,2024-06-14 08:27:38,2024-06-14 08:27:38,AIR001,20.255,11.0125,6.363636363636364,0.0,5.550000000000001,74.05,5,74.0,Moderate
1718353668,2024-06-14 08:27:48,404.91,8.34,0.56,0.0,1.06,54.39,64.8,33.4,2024-06-14 08:27:48,2024-06-14 08:27:48,AIR001,20.2455,10.425,6.363636363636364,0.0,5.3,90.65,5,91.0,Moderate
1718353683,2024-06-14 08:28:03,404.78,8.04,0.56,0.0,1.02,47.75,64.3,33.4,2024-06-14 08:28:03,2024-06-14 08:28:03,AIR001,20.239,10.049999999999999,6.363636363636364,0.0,5.1,79.58333333333333,5,80.0,Moderate
1718353693,2024-06-14 08:28:13,404.94,8.42,0.55,0.0,1.07,44.43,64.4,33.4,2024-06-14 08:28:13,2024-06-14 08:28:13,AIR001,20.247,10.525,6.25,0.0,5.35,74.05,5,74.0,Moderate
1718353703,2024-06-14 08:28:23,405.0,8.57,0.57,0.0,1.08,47.75,64.6,33.3,2024-06-14 08:28:23,2024-06-14 08:28:23,AIR001,20.25,10.7125,6.477272727272726,0.0,5.4,79.58333333333333,5,80.0,Moderate
1718353713,2024-06-14 08:28:33,405.07,8.73,0.57,0.0,1.1,53.56,64.6,33.3,2024-06-14 08:28:33,2024-06-14 08:28:33,AIR001,20.2535,10.9125,6.477272727272726,0.0,5.500000000000001,89.26666666666667,5,89.0,Moderate
1718353728,2024-06-14 08:28:48,404.97,8.5,0.57,0.0,1.08,54.39,64.8,33.3,2024-06-14 08:28:48,2024-06-14 08:28:48,AIR001,20.2485,10.625,6.477272727272726,0.0,5.4,90.65,5,91.0,Moderate
1718353738,2024-06-14 08:28:58,404.97,8.5,0.56,0.0,1.08,50.24,64.9,33.3,2024-06-14 08:28:58,2024-06-14 08:28:58,AIR001,20.2485,10.625,6.363636363636364,0.0,5.4,83.73333333333333,5,84.0,Moderate
1718353748,2024-06-14 08:29:08,405.04,8.65,0.56,0.0,1.09,51.07,65.4,33.2,2024-06-14 08:29:08,2024-06-14 08:29:08,AIR001,20.252,10.8125,6.363636363636364,0.0,5.450000000000001,85.11666666666667,5,85.0,Moderate
1718353758,2024-06-14 08:29:18,405.14,8.89,0.57,0.0,1.12,53.56,65.1,33.2,2024-06-14 08:29:18,2024-06-14 08:29:18,AIR001,20.257,11.1125,6.477272727272726,0.0,5.6000000000000005,89.26666666666667,5,89.0,Moderate
1718353773,2024-06-14 08:29:33,405.14,8.89,0.57,0.0,1.12,51.07,65.1,33.2,2024-06-14 08:29:33,2024-06-14 08:29:33,AIR001,20.257,11.1125,6.477272727272726,0.0,5.6000000000000005,85.11666666666667,5,85.0,Moderate
1718353783,2024-06-14 08:29:43,405.04,8.65,0.58,0.0,1.09,50.24,65.3,33.2,2024-06-14 08:29:43,2024-06-14 08:29:43,AIR001,20.252,10.8125,6.59090909090909,0.0,5.450000000000001,83.73333333333333,5,84.0,Moderate
1718353793,2024-06-14 08:29:53,404.94,8.42,0.58,0.0,1.07,51.07,65.4,33.2,2024-06-14 08:29:53,2024-06-14 08:29:53,AIR001,20.247,10.525,6.59090909090909,0.0,5.35,85.11666666666667,5,85.0,Moderate
1718353808,2024-06-14 08:30:08,404.71,7.9,0.58,0.0,1.01,46.92,65.6,33.2,2024-06-14 08:30:08,2024-06-14 08:30:08,AIR001,20.2355,9.875,6.59090909090909,0.0,5.05,78.2,5,78.0,Moderate
1718353818,2024-06-14 08:30:18,405.14,8.89,0.58,0.0,1.12,55.22,65.7,33.2,2024-06-14 08:30:18,2024-06-14 08:30:18,AIR001,20.257,11.1125,6.59090909090909,0.0,5.6000000000000005,92.03333333333333,5,92.0,Moderate
1718353828,2024-06-14 08:30:28,406.21,11.53,0.58,0.0,1.4,57.71,65.7,33.2,2024-06-14 08:30:28,2024-06-14 08:30:28,AIR001,20.3105,14.4125,6.59090909090909,0.0,7.0,96.18333333333334,5,96.0,Moderate
1718353838,2024-06-14 08:30:38,406.7,12.81,0.59,0.0,1.54,53.56,65.9,33.2,2024-06-14 08:30:38,2024-06-14 08:30:38,AIR001,20.335,16.0125,6.704545454545454,0.0,7.7,89.26666666666667,5,89.0,Moderate
1718353853,2024-06-14 08:30:53,406.74,12.93,0.62,0.0,1.55,54.39,66.0,33.2,2024-06-14 08:30:53,2024-06-14 08:30:53,AIR001,20.337,16.1625,7.045454545454545,0.0,7.75,90.65,5,91.0,Moderate
1718353863,2024-06-14 08:31:03,406.7,12.81,0.61,0.0,1.54,65.19,66.4,33.2,2024-06-14 08:31:03,2024-06-14 08:31:03,AIR001,20.335,16.0125,6.931818181818182,0.0,7.7,117.3,5,117.0,Unhealthy for Sensitive Groups
1718353873,2024-06-14 08:31:13,406.66,12.7,0.59,0.0,1.53,47.75,66.2,33.2,2024-06-14 08:31:13,2024-06-14 08:31:13,AIR001,20.333,15.875,6.704545454545454,0.0,7.65,79.58333333333333,5,80.0,Moderate
1718353883,2024-06-14 08:31:23,406.74,12.93,0.59,0.0,1.55,51.07,65.8,33.2,2024-06-14 08:31:23,2024-06-14 08:31:23,AIR001,20.337,16.1625,6.704545454545454,0.0,7.75,85.11666666666667,5,85.0,Moderate
1718353898,2024-06-14 08:31:38,406.74,12.93,0.6,0.0,1.55,48.58,65.4,33.2,2024-06-14 08:31:38,2024-06-14 08:31:38,AIR001,20.337,16.1625,6.8181818181818175,0.0,7.75,80.96666666666667,5,81.0,Moderate
1718353908,2024-06-14 08:31:48,406.41,12.05,0.58,0.0,1.46,61.04,65.1,33.2,2024-06-14 08:31:48,2024-06-14 08:31:48,AIR001,20.3205,15.0625,6.59090909090909,0.0,7.3,103.46666666666667,5,103.0,Unhealthy for Sensitive Groups
1718353918,2024-06-14 08:31:58,406.41,12.05,0.58,0.0,1.46,42.77,65.2,33.1,2024-06-14 08:31:58,2024-06-14 08:31:58,AIR001,20.3205,15.0625,6.59090909090909,0.0,7.3,71.28333333333333,5,71.0,Moderate
1718353928,2024-06-14 08:32:08,406.33,11.84,0.58,0.0,1.44,51.07,65.3,33.1,2024-06-14 08:32:08,2024-06-14 08:32:08,AIR001,20.3165,14.8,6.59090909090909,0.0,7.2,85.11666666666667,5,85.0,Moderate
1718353943,2024-06-14 08:32:23,406.62,12.59,0.58,0.0,1.52,56.88,65.6,33.1,2024-06-14 08:32:23,2024-06-14 08:32:23,AIR001,20.331,15.7375,6.59090909090909,0.0,7.6,94.80000000000001,5,95.0,Moderate
1718353953,2024-06-14 08:32:33,406.49,12.26,0.59,0.0,1.48,43.6,66.2,33.2,2024-06-14 08:32:33,2024-06-14 08:32:33,AIR001,20.3245,15.325,6.704545454545454,0.0,7.4,72.66666666666667,5,73.0,Moderate
1718353963,2024-06-14 08:32:43,406.53,12.37,0.58,0.0,1.49,51.07,66.1,33.2,2024-06-14 08:32:43,2024-06-14 08:32:43,AIR001,20.3265,15.4625,6.59090909090909,0.0,7.45,85.11666666666667,5,85.0,Moderate
1718353978,2024-06-14 08:32:58,406.41,12.05,0.58,0.0,1.46,46.92,66.1,33.2,2024-06-14 08:32:58,2024-06-14 08:32:58,AIR001,20.3205,15.0625,6.59090909090909,0.0,7.3,78.2,5,78.0,Moderate
1718353988,2024-06-14 08:33:08,406.33,11.84,0.58,0.0,1.44,55.22,65.3,33.2,2024-06-14 08:33:08,2024-06-14 08:33:08,AIR001,20.3165,14.8,6.59090909090909,0.0,7.2,92.03333333333333,5,92.0,Moderate
1718353998,2024-06-14 08:33:18,406.25,11.63,0.57,0.0,1.42,47.75,65.2,33.1,2024-06-14 08:33:18,2024-06-14 08:33:18,AIR001,20.3125,14.5375,6.477272727272726,0.0,7.1,79.58333333333333,5,80.0,Moderate
1718354008,2024-06-14 08:33:28,406.13,11.33,0.57,0.0,1.38,46.92,65.0,33.1,2024-06-14 08:33:28,2024-06-14 08:33:28,AIR001,20.3065,14.1625,6.477272727272726,0.0,6.9,78.2,5,78.0,Moderate
1718354023,2024-06-14 08:33:43,406.29,11.73,0.57,0.0,1.43,41.11,65.0,33.1,2024-06-14 08:33:43,2024-06-14 08:33:43,AIR001,20.3145,14.6625,6.477272727272726,0.0,7.15,68.51666666666667,5,69.0,Moderate
1718354033,2024-06-14 08:33:53,406.21,11.53,0.57,0.0,1.4,41.94,65.0,33.2,2024-06-14 08:33:53,2024-06-14 08:33:53,AIR001,20.3105,14.4125,6.477272727272726,0.0,7.0,69.89999999999999,5,70.0,Moderate
1718354043,2024-06-14 08:34:03,406.21,11.53,0.57,0.0,1.4,52.73,64.9,33.2,2024-06-14 08:34:03,2024-06-14 08:34:03,AIR001,20.3105,14.4125,6.477272727272726,0.0,7.0,87.88333333333333,5,88.0,Moderate
1718354053,2024-06-14 08:34:13,406.21,11.53,0.57,0.0,1.4,45.26,65.1,33.2,2024-06-14 08:34:13,2024-06-14 08:34:13,AIR001,20.3105,14.4125,6.477272727272726,0.0,7.0,75.43333333333334,5,75.0,Moderate
1718354068,2024-06-14 08:34:28,406.21,11.53,0.57,0.0,1.4,58.54,65.1,33.2,2024-06-14 08:34:28,2024-06-14 08:34:28,AIR001,20.3105,14.4125,6.477272727272726,0.0,7.0,97.56666666666666,5,98.0,Moderate
1718354078,2024-06-14 08:34:38,406.05,11.13,0.57,0.0,1.36,51.07,64.8,33.2,2024-06-14 08:34:38,2024-06-14 08:34:38,AIR001,20.3025,13.9125,6.477272727272726,0.0,6.8,85.11666666666667,5,85.0,Moderate
1718354088,2024-06-14 08:34:48,406.01,11.03,0.57,0.0,1.35,52.73,65.2,33.2,2024-06-14 08:34:48,2024-06-14 08:34:48,AIR001,20.3005,13.7875,6.477272727272726,0.0,6.75,87.88333333333333,5,88.0,Moderate
1718354103,2024-06-14 08:35:03,405.93,10.83,0.56,0.0,1.33,49.41,65.6,33.1,2024-06-14 08:35:03,2024-06-14 08:35:03,AIR001,20.2965,13.5375,6.363636363636364,0.0,6.65,82.35,5,82.0,Moderate
1718354113,2024-06-14 08:35:13,405.97,10.93,0.56,0.0,1.34,51.07,65.4,33.1,2024-06-14 08:35:13,2024-06-14 08:35:13,AIR001,20.2985,13.6625,6.363636363636364,0.0,6.7,85.11666666666667,5,85.0,Moderate
1718354123,2024-06-14 08:35:23,406.13,11.33,0.56,0.0,1.38,51.9,65.2,33.0,2024-06-14 08:35:23,2024-06-14 08:35:23,AIR001,20.3065,14.1625,6.363636363636364,0.0,6.9,86.5,5,86.0,Moderate
1718354133,2024-06-14 08:35:33,406.45,12.15,0.69,0.0,1.47,52.73,65.5,33.0,2024-06-14 08:35:33,2024-06-14 08:35:33,AIR001,20.3225,15.1875,7.84090909090909,0.0,7.35,87.88333333333333,5,88.0,Moderate
1718354148,2024-06-14 08:35:48,406.13,11.33,0.67,0.0,1.38,62.7,66.3,33.0,2024-06-14 08:35:48,2024-06-14 08:35:48,AIR001,20.3065,14.1625,7.613636363636363,0.0,6.9,109.00000000000001,5,109.0,Unhealthy for Sensitive Groups
1718354158,2024-06-14 08:35:58,405.86,10.64,0.61,0.0,1.31,67.68,65.9,33.0,2024-06-14 08:35:58,2024-06-14 08:35:58,AIR001,20.293,13.3,6.931818181818182,0.0,6.55,125.60000000000002,5,126.0,Unhealthy for Sensitive Groups
1718354168,2024-06-14 08:36:08,405.89,10.74,0.62,0.0,1.32,55.22,65.7,33.0,2024-06-14 08:36:08,2024-06-14 08:36:08,AIR001,20.2945,13.425,7.045454545454545,0.0,6.6,92.03333333333333,5,92.0,Moderate
1718354178,2024-06-14 08:36:18,406.09,11.23,0.62,0.0,1.37,55.22,65.8,32.9,2024-06-14 08:36:18,2024-06-14 08:36:18,AIR001,20.3045,14.0375,7.045454545454545,0.0,6.85,92.03333333333333,5,92.0,Moderate
1718354193,2024-06-14 08:36:33,405.97,10.93,0.62,0.0,1.34,61.04,66.0,32.9,2024-06-14 08:36:33,2024-06-14 08:36:33,AIR001,20.2985,13.6625,7.045454545454545,0.0,6.7,103.46666666666667,5,103.0,Unhealthy for Sensitive Groups
1718354203,2024-06-14 08:36:43,405.86,10.64,0.64,0.0,1.31,65.19,66.1,33.0,2024-06-14 08:36:43,2024-06-14 08:36:43,AIR001,20.293,13.3,7.2727272727272725,0.0,6.55,117.3,5,117.0,Unhealthy for Sensitive Groups
1718354213,2024-06-14 08:36:53,405.89,10.74,0.64,0.0,1.32,61.04,66.0,33.0,2024-06-14 08:36:53,2024-06-14 08:36:53,AIR001,20.2945,13.425,7.2727272727272725,0.0,6.6,103.46666666666667,5,103.0,Unhealthy for Sensitive Groups
1718354228,2024-06-14 08:37:08,405.74,10.36,0.62,0.0,1.28,54.39,65.9,33.0,2024-06-14 08:37:08,2024-06-14 08:37:08,AIR001,20.287,12.95,7.045454545454545,0.0,6.4,90.65,5,91.0,Moderate
1718354238,2024-06-14 08:37:18,405.63,10.09,0.62,0.0,1.25,56.88,65.9,32.9,2024-06-14 08:37:18,2024-06-14 08:37:18,AIR001,20.2815,12.6125,7.045454545454545,0.0,6.25,94.80000000000001,5,95.0,Moderate
1718354248,2024-06-14 08:37:28,405.67,10.18,0.62,0.0,1.26,54.39,66.1,32.8,2024-06-14 08:37:28,2024-06-14 08:37:28,AIR001,20.2835,12.725,7.045454545454545,0.0,6.3,90.65,5,91.0,Moderate
1718354258,2024-06-14 08:37:38,405.45,9.64,0.62,0.0,1.2,43.6,66.3,32.8,2024-06-14 08:37:38,2024-06-14 08:37:38,AIR001,20.2725,12.05,7.045454545454545,0.0,6.0,72.66666666666667,5,73.0,Moderate
1718354273,2024-06-14 08:37:53,405.71,10.27,0.62,0.0,1.27,53.56,66.6,32.7,2024-06-14 08:37:53,2024-06-14 08:37:53,AIR001,20.2855,12.8375,7.045454545454545,0.0,6.35,89.26666666666667,5,89.0,Moderate
1718354283,2024-06-14 08:38:03,405.74,10.36,0.62,0.0,1.28,62.7,66.9,32.7,2024-06-14 08:38:03,2024-06-14 08:38:03,AIR001,20.287,12.95,7.045454545454545,0.0,6.4,109.00000000000001,5,109.0,Unhealthy for Sensitive Groups
1718354293,2024-06-14 08:38:13,405.17,8.97,0.64,0.0,1.13,59.37,67.3,32.6,2024-06-14 08:38:13,2024-06-14 08:38:13,AIR001,20.2585,11.212500000000002,7.2727272727272725,0.0,5.6499999999999995,98.94999999999999,5,99.0,Moderate
1718354303,2024-06-14 08:38:23,405.6,10.0,0.62,0.0,1.24,51.07,67.4,32.5,2024-06-14 08:38:23,2024-06-14 08:38:23,AIR001,20.28,12.5,7.045454545454545,0.0,6.2,85.11666666666667,5,85.0,Moderate
1718354318,2024-06-14 08:38:38,405.34,9.39,0.63,0.0,1.17,64.36,67.4,32.4,2024-06-14 08:38:38,2024-06-14 08:38:38,AIR001,20.267,11.7375,7.159090909090908,0.0,5.85,114.53333333333333,5,115.0,Unhealthy for Sensitive Groups
1718354328,2024-06-14 08:38:48,405.67,10.18,0.64,0.0,1.26,55.22,67.5,32.3,2024-06-14 08:38:48,2024-06-14 08:38:48,AIR001,20.2835,12.725,7.2727272727272725,0.0,6.3,92.03333333333333,5,92.0,Moderate
1718354338,2024-06-14 08:38:58,405.82,10.55,0.65,0.0,1.3,62.7,67.9,32.3,2024-06-14 08:38:58,2024-06-14 08:38:58,AIR001,20.291,13.1875,7.386363636363636,0.0,6.5,109.00000000000001,5,109.0,Unhealthy for Sensitive Groups
1718354353,2024-06-14 08:39:13,405.93,10.83,0.65,0.0,1.33,56.88,68.1,32.3,2024-06-14 08:39:13,2024-06-14 08:39:13,AIR001,20.2965,13.5375,7.386363636363636,0.0,6.65,94.80000000000001,5,95.0,Moderate
1718354363,2024-06-14 08:39:23,405.97,10.93,0.64,0.0,1.34,42.77,68.2,32.3,2024-06-14 08:39:23,2024-06-14 08:39:23,AIR001,20.2985,13.6625,7.2727272727272725,0.0,6.7,71.28333333333333,5,71.0,Moderate
1718354373,2024-06-14 08:39:33,405.89,10.74,0.64,0.0,1.32,58.54,68.1,32.3,2024-06-14 08:39:33,2024-06-14 08:39:33,AIR001,20.2945,13.425,7.2727272727272725,0.0,6.6,97.56666666666666,5,98.0,Moderate
1718354383,2024-06-14 08:39:43,405.82,10.55,0.66,0.0,1.3,61.87,67.3,32.3,2024-06-14 08:39:43,2024-06-14 08:39:43,AIR001,20.291,13.1875,7.499999999999999,0.0,6.5,106.23333333333332,5,106.0,Unhealthy for Sensitive Groups
1718354398,2024-06-14 08:39:58,406.21,11.53,0.68,0.0,1.4,58.54,67.3,32.3,2024-06-14 08:39:58,2024-06-14 08:39:58,AIR001,20.3105,14.4125,7.727272727272727,0.0,7.0,97.56666666666666,5,98.0,Moderate
1718354408,2024-06-14 08:40:08,405.97,10.93,0.68,0.0,1.34,61.04,67.5,32.4,2024-06-14 08:40:08,2024-06-14 08:40:08,AIR001,20.2985,13.6625,7.727272727272727,0.0,6.7,103.46666666666667,5,103.0,Unhealthy for Sensitive Groups
1718354418,2024-06-14 08:40:18,406.05,11.13,0.68,0.0,1.36,51.07,67.4,32.4,2024-06-14 08:40:18,2024-06-14 08:40:18,AIR001,20.3025,13.9125,7.727272727272727,0.0,6.8,85.11666666666667,5,85.0,Moderate
1718354428,2024-06-14 08:40:28,406.21,11.53,0.68,0.0,1.4,57.71,67.2,32.4,2024-06-14 08:40:28,2024-06-14 08:40:28,AIR001,20.3105,14.4125,7.727272727272727,0.0,7.0,96.18333333333334,5,96.0,Moderate
1718354443,2024-06-14 08:40:43,406.33,11.84,0.69,0.0,1.44,64.36,67.4,32.3,2024-06-14 08:40:43,2024-06-14 08:40:43,AIR001,20.3165,14.8,7.84090909090909,0.0,7.2,114.53333333333333,5,115.0,Unhealthy for Sensitive Groups
1718354453,2024-06-14 08:40:53,406.05,11.13,0.68,0.0,1.36,59.37,67.5,32.3,2024-06-14 08:40:53,2024-06-14 08:40:53,AIR001,20.3025,13.9125,7.727272727272727,0.0,6.8,98.94999999999999,5,99.0,Moderate
1718354463,2024-06-14 08:41:03,405.97,10.93,0.67,0.0,1.34,66.85,67.7,32.3,2024-06-14 08:41:03,2024-06-14 08:41:03,AIR001,20.2985,13.6625,7.613636363636363,0.0,6.7,122.83333333333331,5,123.0,Unhealthy for Sensitive Groups
1718354473,2024-06-14 08:41:13,406.17,11.43,0.69,0.0,1.39,59.37,68.0,32.3,2024-06-14 08:41:13,2024-06-14 08:41:13,AIR001,20.3085,14.2875,7.84090909090909,0.0,6.95,98.94999999999999,5,99.0,Moderate
1718354488,2024-06-14 08:41:28,406.13,11.33,0.69,0.0,1.38,62.7,68.4,32.3,2024-06-14 08:41:28,2024-06-14 08:41:28,AIR001,20.3065,14.1625,7.84090909090909,0.0,6.9,109.00000000000001,5,109.0,Unhealthy for Sensitive Groups
1718354498,2024-06-14 08:41:38,405.89,10.74,0.65,0.0,1.32,58.54,68.4,32.3,2024-06-14 08:41:38,2024-06-14 08:41:38,AIR001,20.2945,13.425,7.386363636363636,0.0,6.6,97.56666666666666,5,98.0,Moderate
1718354508,2024-06-14 08:41:48,406.05,11.13,0.66,0.0,1.36,61.04,68.2,32.3,2024-06-14 08:41:48,2024-06-14 08:41:48,AIR001,20.3025,13.9125,7.499999999999999,0.0,6.8,103.46666666666667,5,103.0,Unhealthy for Sensitive Groups
1718354523,2024-06-14 08:42:03,406.09,11.23,0.66,0.0,1.37,57.71,68.1,32.4,2024-06-14 08:42:03,2024-06-14 08:42:03,AIR001,20.3045,14.0375,7.499999999999999,0.0,6.85,96.18333333333334,5,96.0,Moderate
1718354533,2024-06-14 08:42:13,405.97,10.93,0.65,0.0,1.34,61.04,68.2,32.4,2024-06-14 08:42:13,2024-06-14 08:42:13,AIR001,20.2985,13.6625,7.386363636363636,0.0,6.7,103.46666666666667,5,103.0,Unhealthy for Sensitive Groups
1718354543,2024-06-14 08:42:23,406.01,11.03,0.64,0.0,1.35,58.54,68.3,32.4,2024-06-14 08:42:23,2024-06-14 08:42:23,AIR001,20.3005,13.7875,7.2727272727272725,0.0,6.75,97.56666666666666,5,98.0,Moderate
